Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Tree,Season 1 Trailer: Samurai Rabbit: The Usagi Chronicles: Season 1,Roku Longview DV Smart TV,2022-05-05 01:26:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3624,""mediaOffsetMs"":0}]"
Tree,"Booba: Season 3: ""Submarine Adventure""",Roku Longview HDR10 Smart TV,2022-05-03 00:47:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2897,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":199717,""mediaOffsetMs"":194823}]"
Tree,Season 2 Trailer: Green Eggs and Ham,Roku Longview HDR10 Smart TV,2022-05-03 00:46:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3692,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7120,""mediaOffsetMs"":3592},{""eventType"":""stopped"",""sessionOffsetMs"":9388,""mediaOffsetMs"":3758}]"
Tree,Season 1 Trailer: Samurai Rabbit: The Usagi Chronicles: Season 1,Roku Longview HDR10 Smart TV,2022-05-03 00:45:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2240,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":86777,""mediaOffsetMs"":84094}]"
Tree,"Booba: Season 1: ""Biology Cabinet""",Roku Longview HDR10 Smart TV,2022-05-03 00:41:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":2420,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":221480,""mediaOffsetMs"":219146},{""eventType"":""stopped"",""sessionOffsetMs"":222111,""mediaOffsetMs"":219313}]"
Tree,"Booba: Season 1: ""Game Room""",Roku Longview HDR10 Smart TV,2022-05-03 00:38:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3056,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":183088,""mediaOffsetMs"":180147},{""eventType"":""stopped"",""sessionOffsetMs"":183812,""mediaOffsetMs"":180265}]"
Tree,Grizzy and the Lemmings: Season 2_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-03 00:38:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2740,""mediaOffsetMs"":0}]"
Tree,Season 2 Trailer: Green Eggs and Ham,Roku Longview HDR10 Smart TV,2022-05-03 00:38:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2772,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3820,""mediaOffsetMs"":1154},{""eventType"":""stopped"",""sessionOffsetMs"":5681,""mediaOffsetMs"":1170}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-03 00:38:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5633,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6119,""mediaOffsetMs"":567},{""eventType"":""stopped"",""sessionOffsetMs"":7767,""mediaOffsetMs"":691}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Beastly Genie""",Roku Longview HDR10 Smart TV,2022-04-30 23:35:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2303,""mediaOffsetMs"":26000},{""eventType"":""paused"",""sessionOffsetMs"":180634,""mediaOffsetMs"":204234}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Household Avatar""",Roku Longview HDR10 Smart TV,2022-04-30 23:29:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2106,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":398083,""mediaOffsetMs"":421481}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Game Madness""",Roku Longview HDR10 Smart TV,2022-04-30 23:22:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":1933,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":397866,""mediaOffsetMs"":421516}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Spinning Lemmings""",Roku Longview HDR10 Smart TV,2022-04-30 23:15:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2383,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":398395,""mediaOffsetMs"":421622}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Masked Racoon""",Roku Longview HDR10 Smart TV,2022-04-30 23:08:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":1908,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":397920,""mediaOffsetMs"":421473}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Bouncing Bear""",Roku Longview HDR10 Smart TV,2022-04-30 23:01:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":1960,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":397975,""mediaOffsetMs"":421537}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Warning: Unlimited Lemmings""",Roku Longview HDR10 Smart TV,2022-04-30 22:55:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2016,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":397853,""mediaOffsetMs"":421484}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Wild Zapping""",Roku Longview HDR10 Smart TV,2022-04-30 22:48:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2585,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":398379,""mediaOffsetMs"":421452}]"
Tree,"Grizzy and the Lemmings: Season 2: ""The Bear Next Door""",Roku Longview HDR10 Smart TV,2022-04-30 22:41:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":2043,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":398079,""mediaOffsetMs"":421446}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Wild Modeling""",Roku Longview HDR10 Smart TV,2022-04-30 22:34:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26000},{""eventType"":""playing"",""sessionOffsetMs"":1857,""mediaOffsetMs"":26000},{""eventType"":""stopped"",""sessionOffsetMs"":397774,""mediaOffsetMs"":421467}]"
Tree,"Grizzy and the Lemmings: Season 2: ""Moveable Apps""",Roku Longview HDR10 Smart TV,2022-04-30 22:22:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4650,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13728,""mediaOffsetMs"":9078},{""eventType"":""reposition"",""sessionOffsetMs"":13728,""mediaOffsetMs"":24960},{""eventType"":""playing"",""sessionOffsetMs"":14457,""mediaOffsetMs"":24960},{""eventType"":""paused"",""sessionOffsetMs"":303779,""mediaOffsetMs"":314430},{""eventType"":""playing"",""sessionOffsetMs"":633189,""mediaOffsetMs"":314430},{""eventType"":""stopped"",""sessionOffsetMs"":740728,""mediaOffsetMs"":421449}]"
Tree,Season 1 Teaser 1: Battle Kitty,Roku Longview HDR10 Smart TV,2022-04-30 22:21:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3034,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3261,""mediaOffsetMs"":358},{""eventType"":""stopped"",""sessionOffsetMs"":5058,""mediaOffsetMs"":303}]"
Tree,"The Fairly OddParents: Season 1: ""The Big Problem / Power Mad""",Roku Longview HDR10 Smart TV,2022-04-30 22:17:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3135,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4400,""mediaOffsetMs"":1443},{""eventType"":""playing"",""sessionOffsetMs"":20573,""mediaOffsetMs"":1514},{""eventType"":""paused"",""sessionOffsetMs"":23459,""mediaOffsetMs"":4186},{""eventType"":""reposition"",""sessionOffsetMs"":23459,""mediaOffsetMs"":51134},{""eventType"":""playing"",""sessionOffsetMs"":24154,""mediaOffsetMs"":51134},{""eventType"":""paused"",""sessionOffsetMs"":219307,""mediaOffsetMs"":246455},{""eventType"":""reposition"",""sessionOffsetMs"":222052,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":223618,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":226734,""mediaOffsetMs"":3275},{""eventType"":""stopped"",""sessionOffsetMs"":229358,""mediaOffsetMs"":2192}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 22:17:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3702,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7569,""mediaOffsetMs"":3979},{""eventType"":""stopped"",""sessionOffsetMs"":10006,""mediaOffsetMs"":3740}]"
Tree,"Oddbods: Season 3: ""Superbod/ My Way or the Driveway/ The Perfect Gift""",Roku Longview HDR10 Smart TV,2022-04-30 22:05:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2321,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":713953,""mediaOffsetMs"":711900},{""eventType"":""stopped"",""sessionOffsetMs"":716342,""mediaOffsetMs"":712610}]"
Tree,"Oddbods: Season 3: ""Pogo the Powerful/ Gross Encounters Of The Zee Kind/ Jeff's Wish""",Roku Longview HDR10 Smart TV,2022-04-30 21:43:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3575,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12413,""mediaOffsetMs"":8673},{""eventType"":""reposition"",""sessionOffsetMs"":12413,""mediaOffsetMs"":40999},{""eventType"":""playing"",""sessionOffsetMs"":13249,""mediaOffsetMs"":41301},{""eventType"":""paused"",""sessionOffsetMs"":1290486,""mediaOffsetMs"":1318382},{""eventType"":""stopped"",""sessionOffsetMs"":1291232,""mediaOffsetMs"":1318564}]"
Tree,Alien TV: Season 1_hook_01_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:43:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2674,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6709,""mediaOffsetMs"":3967},{""eventType"":""stopped"",""sessionOffsetMs"":9316,""mediaOffsetMs"":4035}]"
Tree,Alien TV: Season 1_hook_01_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:43:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3321,""mediaOffsetMs"":0}]"
Tree,"Alien TV: Season 2: ""Pool/Dinner Party/Skiing""",Roku Longview HDR10 Smart TV,2022-04-30 21:39:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4297,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5153,""mediaOffsetMs"":953},{""eventType"":""playing"",""sessionOffsetMs"":6719,""mediaOffsetMs"":953},{""eventType"":""paused"",""sessionOffsetMs"":14024,""mediaOffsetMs"":8097},{""eventType"":""reposition"",""sessionOffsetMs"":14024,""mediaOffsetMs"":40958},{""eventType"":""playing"",""sessionOffsetMs"":14680,""mediaOffsetMs"":40958},{""eventType"":""paused"",""sessionOffsetMs"":220192,""mediaOffsetMs"":246429},{""eventType"":""stopped"",""sessionOffsetMs"":223631,""mediaOffsetMs"":244691}]"
Tree,Alien TV: Season 1_hook_01_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3104,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":40007,""mediaOffsetMs"":36517}]"
Tree,Season 4 Trailer: Jurassic World Camp Cretaceous,Roku Longview HDR10 Smart TV,2022-04-30 21:38:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3844,""mediaOffsetMs"":0}]"
Tree,The Garfield Show: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2822,""mediaOffsetMs"":0}]"
Tree,Trailer: Pets United,Roku Longview HDR10 Smart TV,2022-04-30 21:38:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3337,""mediaOffsetMs"":0}]"
Tree,Kung Fu Panda 3_hook_05_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4052,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4183,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":6740,""mediaOffsetMs"":17}]"
Tree,Home_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4370,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5140,""mediaOffsetMs"":1023},{""eventType"":""stopped"",""sessionOffsetMs"":7643,""mediaOffsetMs"":794}]"
Tree,Peter Rabbit 2_hook_04_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3763,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3974,""mediaOffsetMs"":357},{""eventType"":""stopped"",""sessionOffsetMs"":6018,""mediaOffsetMs"":53}]"
Tree,BIGFOOTFAMILY_CLIP_MAINCHARACTER,Roku Longview HDR10 Smart TV,2022-04-30 21:38:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3980,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5500,""mediaOffsetMs"":1489},{""eventType"":""stopped"",""sessionOffsetMs"":8312,""mediaOffsetMs"":1566}]"
Tree,Clip 4: The Willoughbys,Roku Longview HDR10 Smart TV,2022-04-30 21:38:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4700,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7384,""mediaOffsetMs"":2734},{""eventType"":""stopped"",""sessionOffsetMs"":9929,""mediaOffsetMs"":2524}]"
Tree,The Garfield Show: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3576,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3838,""mediaOffsetMs"":393},{""eventType"":""stopped"",""sessionOffsetMs"":6454,""mediaOffsetMs"":78}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3451,""mediaOffsetMs"":0}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2398,""mediaOffsetMs"":0}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-30 21:38:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2476,""mediaOffsetMs"":0}]"
Tree,Season 2 Trailer: Green Eggs and Ham,Roku Longview HDR10 Smart TV,2022-04-30 21:37:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2347,""mediaOffsetMs"":0}]"
Tree,Trailer: The Mitchells vs. The Machines,Roku Longview HDR10 Smart TV,2022-04-30 21:37:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4689,""mediaOffsetMs"":0}]"
Tree,"Rabbids Invasion: Season 4: ""Mad Rabbid and the Secret of the Flying Submarine""",Roku Longview HDR10 Smart TV,2022-04-23 14:46:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":301000},{""eventType"":""playing"",""sessionOffsetMs"":6272,""mediaOffsetMs"":301000},{""eventType"":""paused"",""sessionOffsetMs"":921199,""mediaOffsetMs"":1215536},{""eventType"":""stopped"",""sessionOffsetMs"":2526627,""mediaOffsetMs"":1215156}]"
Tree,The Boss Baby: Back in Business: Season 3 (Clip Supporting Character),Roku Longview HDR10 Smart TV,2022-04-23 14:46:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3477,""mediaOffsetMs"":0}]"
Tree,Season 2 Main Character Clip 2: Gabby's Dollhouse,Roku Longview HDR10 Smart TV,2022-04-23 14:46:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4164,""mediaOffsetMs"":0}]"
Tree,Miraculous: Tales of Ladybug & Cat Noir: Season 2 part 2_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3750,""mediaOffsetMs"":0}]"
Tree,The Garfield Show: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5061,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5578,""mediaOffsetMs"":578},{""eventType"":""stopped"",""sessionOffsetMs"":8269,""mediaOffsetMs"":535}]"
Tree,Sonic X: New World Sega_hook_04_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3173,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3438,""mediaOffsetMs"":375},{""eventType"":""stopped"",""sessionOffsetMs"":5482,""mediaOffsetMs"":218}]"
Tree,Cocomelon: Season 1_hook_02_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3041,""mediaOffsetMs"":0}]"
Tree,Naruto: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2887,""mediaOffsetMs"":0}]"
Tree,Season 1 Teaser 1: The Cuphead Show!,Roku Longview HDR10 Smart TV,2022-04-23 14:46:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3246,""mediaOffsetMs"":0}]"
Tree,Season 1 Trailer: Is It Cake?,Roku Longview HDR10 Smart TV,2022-04-23 14:46:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1944,""mediaOffsetMs"":0}]"
Tree,Season 1 Genre Specific Moment Clip: Super PupZ,Roku Longview HDR10 Smart TV,2022-04-23 14:46:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4457,""mediaOffsetMs"":0}]"
Tree,Total Drama: Island_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:46:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3909,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4060,""mediaOffsetMs"":476},{""eventType"":""stopped"",""sessionOffsetMs"":6328,""mediaOffsetMs"":53}]"
Tree,Season 1 Genre Specific Moment Clip 1: Battle Kitty,Roku Longview HDR10 Smart TV,2022-04-23 14:46:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3981,""mediaOffsetMs"":0}]"
Tree,The Epic Tales of Captain Underpants: Season 3 (Clip Standard 1),Roku Longview HDR10 Smart TV,2022-04-23 14:46:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2243,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2870,""mediaOffsetMs"":659},{""eventType"":""stopped"",""sessionOffsetMs"":5554,""mediaOffsetMs"":411}]"
Tree,Season 1 Teaser 1: The Cuphead Show!,Roku Longview HDR10 Smart TV,2022-04-23 14:46:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2218,""mediaOffsetMs"":0}]"
Tree,Season 2 Trailer: Green Eggs and Ham,Roku Longview HDR10 Smart TV,2022-04-23 14:45:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2887,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3995,""mediaOffsetMs"":1152},{""eventType"":""stopped"",""sessionOffsetMs"":6211,""mediaOffsetMs"":1233}]"
Tree,Season 1 Trailer: Is It Cake?,Roku Longview HDR10 Smart TV,2022-04-23 14:45:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2441,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":4661,""mediaOffsetMs"":2062},{""eventType"":""stopped"",""sessionOffsetMs"":6418,""mediaOffsetMs"":2348}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-04-23 14:45:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4972,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7915,""mediaOffsetMs"":2985},{""eventType"":""stopped"",""sessionOffsetMs"":9648,""mediaOffsetMs"":3154}]"
